unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,lat2,lon2
13790669,JJ199907,2025-03-30,057Xx S Neenah Ave,0760,Burglary,Burglary From Motor Vehicle,Street,False,False,811,8,13,56,06,1133706.0,1865722.0,2025,2025-04-07,41.787747225,-87.785302588,41.787747225,-87.785302588
13791657,JJ201110,2025-03-30,005Xx N Noble St,0890,Theft,From Building,Apartment,False,False,1215,12,1,24,06,1166961.0,1903766.0,2025,2025-04-07,41.891497273,-87.662279423,41.891497273,-87.662279423
13790960,JJ200168,2025-03-30,080Xx S Cottage Grove Ave,0910,Motor Vehicle Theft,Automobile,Parking Lot / Garage (Non Residential),False,False,631,6,6,44,07,1182952.0,1851886.0,2025,2025-04-07,41.748776618,-87.605167356,41.748776618,-87.605167356
13790569,JJ199776,2025-03-30,049Xx N Tripp Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1712,17,39,14,14,1147160.0,1932425.0,2025,2025-04-07,41.970542105,-87.734264292,41.970542105,-87.734264292
13790511,JJ199706,2025-03-30,068Xx S Western Ave,0460,Battery,Simple,Apartment,True,False,832,8,16,66,08B,1161554.0,1859257.0,2025,2025-04-07,41.769473899,-87.683373523,41.769473899,-87.683373523
13790930,JJ200263,2025-03-30,035Xx N New England Ave,1310,Criminal Damage,To Property,Residence,False,False,1632,16,38,17,14,1129792.0,1922659.0,2025,2025-04-07,41.944058633,-87.798352983,41.944058633,-87.798352983
13790581,JJ199813,2025-03-30,100Xx S Halsted St,1320,Criminal Damage,To Vehicle,Parking Lot / Garage (Non Residential),False,False,2232,22,21,73,14,1172749.0,1838296.0,2025,2025-04-07,41.711714647,-87.642954141,41.711714647,-87.642954141
13790552,JJ199715,2025-03-30,078Xx S Coles Ave,1310,Criminal Damage,To Property,Apartment,False,False,421,4,7,43,14,1197599.0,1853596.0,2025,2025-04-07,41.753116299,-87.551439474,41.753116299,-87.551439474
13790545,JJ199711,2025-03-30,060Xx S Green St,0486,Battery,Domestic Battery Simple,Apartment,True,True,712,7,16,68,08B,1171673.0,1864815.0,2025,2025-04-07,41.784509877,-87.646119056,41.784509877,-87.646119056
13791160,JJ199708,2025-03-30,021Xx N Kildare Ave,0530,Assault,Aggravated - Other Dangerous Weapon,Apartment,False,False,2522,25,35,20,04A,1147372.0,1913776.0,2025,2025-04-07,41.919363609,-87.733964254,41.919363609,-87.733964254
13790546,JJ199737,2025-03-30,038Xx W 70Th St,0910,Motor Vehicle Theft,Automobile,Street,False,False,833,8,23,65,07,1151959.0,1857910.0,2025,2025-04-07,41.765971105,-87.718580092,41.765971105,-87.718580092
13790527,JJ199709,2025-03-30,031Xx N Central Ave,0460,Battery,Simple,Parking Lot / Garage (Non Residential),False,False,2514,25,31,19,08B,1138484.0,1920354.0,2025,2025-04-07,41.937580169,-87.766460598,41.937580169,-87.766460598
13790536,JJ199725,2025-03-30,025Xx S Michigan Ave,1330,Criminal Trespass,To Land,Hospital Building / Grounds,True,False,133,1,4,33,26,1177647.0,1887564.0,2025,2025-04-07,41.846801978,-87.623527134,41.846801978,-87.623527134
13790512,JJ199716,2025-03-30,068Xx S Perry Ave,0320,Robbery,Strong Arm - No Weapon,Street,False,False,722,7,6,69,03,1176579.0,1859596.0,2025,2025-04-07,41.770079376,-87.628288655,41.770079376,-87.628288655
13790554,JJ199733,2025-03-30,025Xx N Lowell Ave,0496,Battery,Aggravated Domestic Battery - Knife / Cutting Instrument,Residence,False,True,2524,25,31,20,04B,1146959.0,1916444.0,2025,2025-04-07,41.926692767,-87.735413334,41.926692767,-87.735413334
13790528,JJ199719,2025-03-30,009Xx E 104Th St,0486,Battery,Domestic Battery Simple,Apartment,False,True,512,5,9,50,08B,1184238.0,1836191.0,2025,2025-04-07,41.705677782,-87.600944364,41.705677782,-87.600944364
13795673,JJ204853,2025-03-30,046Xx W North Ave,0910,Motor Vehicle Theft,Automobile,Parking Lot / Garage (Non Residential),False,False,2533,25,37,25,07,1145011.0,1910225.0,2025,2025-04-07,41.909664252,-87.742728815,41.909664252,-87.742728815
13790659,JJ199824,2025-03-30,052Xx N Lovejoy Ave,0560,Assault,Simple,Apartment,False,True,1623,16,45,11,08A,1138535.0,1934094.0,2025,2025-04-07,41.975283101,-87.765938818,41.975283101,-87.765938818
13790570,JJ199750,2025-03-30,030Xx N Narragansett Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,2511,25,30,19,08B,1133212.0,1919692.0,2025,2025-04-07,41.935857593,-87.785852012,41.935857593,-87.785852012
13791729,JJ201165,2025-03-30,057Xx S Prairie Ave,1310,Criminal Damage,To Property,Apartment,False,False,232,2,20,40,14,1179020.0,1867030.0,2025,2025-04-07,41.790423758,-87.619114707,41.790423758,-87.619114707
13790719,JJ199979,2025-03-30,040Xx S Wabash Ave,0820,Theft,$500 And Under,Street,False,True,213,2,3,38,06,1177385.0,1878221.0,2025,2025-04-07,41.821169999,-87.624771489,41.821169999,-87.624771489
13790824,JJ200008,2025-03-30,004Xx N State St,0281,Criminal Sexual Assault,Non-Aggravated,Vehicle Non-Commercial,False,False,1834,18,42,8,02,1176302.0,1903096.0,2025,2025-04-07,41.889453169,-87.627994833,41.889453169,-87.627994833
13790537,JJ199727,2025-03-30,012Xx S Kedvale Ave,0820,Theft,$500 And Under,Apartment,False,True,1011,10,24,29,06,1148909.0,1894217.0,2025,2025-04-07,41.86566201,-87.728823362,41.86566201,-87.728823362
13792853,JJ202451,2025-03-30,027Xx W Foster Ave,0281,Criminal Sexual Assault,Non-Aggravated,Apartment,False,False,2031,20,40,4,02,1157125.0,1934423.0,2025,2025-04-07,41.975827666,-87.697567585,41.975827666,-87.697567585
13790562,JJ199745,2025-03-30,051Xx S Pulaski Rd,0610,Burglary,Forcible Entry,Small Retail Store,False,False,822,8,23,62,05,1150573.0,1870113.0,2025,2025-04-07,41.799485121,-87.723343021,41.799485121,-87.723343021
13790612,JJ199731,2025-03-30,057Xx W Grand Ave,0420,Battery,Aggravated - Knife / Cutting Instrument,Bar Or Tavern,False,False,2515,25,36,19,04B,1137804.0,1913712.0,2025,2025-04-07,41.919366106,-87.769120387,41.919366106,-87.769120387
13790596,JJ199828,2025-03-30,058Xx S Moody Ave,0710,Theft,Theft From Motor Vehicle,Residence,False,False,811,8,13,56,06,1136387.0,1865206.0,2025,2025-04-07,41.786283913,-87.775484519,41.786283913,-87.775484519
13790574,JJ199741,2025-03-30,068Xx W Archer Ave,0460,Battery,Simple,Sidewalk,True,True,811,8,23,56,08B,1131564.0,1867304.0,2025,2025-04-07,41.792125727,-87.793120165,41.792125727,-87.793120165
13790549,JJ199738,2025-03-30,083Xx S Clyde Ave,2820,Other Offense,Telephone Threat,Residence,False,True,412,4,7,46,08A,1191632.0,1850189.0,2025,2025-04-07,41.743913923,-87.57341607,41.743913923,-87.57341607
13790968,JJ200277,2025-03-30,011Xx N Lake Shore Dr,0281,Criminal Sexual Assault,Non-Aggravated,Street,False,False,1824,18,2,8,02,1177197.0,1907909.0,2025,2025-04-07,41.902640036,-87.624562043,41.902640036,-87.624562043
13791074,JJ200336,2025-03-30,004Xx E Lower Wacker Dr,0910,Motor Vehicle Theft,Automobile,Other (Specify),False,False,114,1,42,32,07,1179750.0,1902461.0,2025,2025-04-07,41.887632228,-87.615352022,41.887632228,-87.615352022
13790587,JJ199748,2025-03-30,009Xx N Spaulding Ave,2024,Narcotics,Possess - Heroin (White),Street,True,False,1121,11,36,23,18,1154234.0,1906238.0,2025,2025-04-07,41.898544297,-87.708953811,41.898544297,-87.708953811
13790828,JJ199873,2025-03-30,018Xx N Hudson Ave,1320,Criminal Damage,To Vehicle,Alley,False,False,1813,18,43,7,14,1172971.0,1912586.0,2025,2025-04-07,41.915568723,-87.639945842,41.915568723,-87.639945842
13790599,JJ199772,2025-03-30,036Xx S Wells St,0820,Theft,$500 And Under,Street,False,True,915,9,3,34,06,1175213.0,1880919.0,2025,2025-04-07,41.82862242,-87.632658693,41.82862242,-87.632658693
13790678,JJ199869,2025-03-30,018Xx N Hudson Ave,1320,Criminal Damage,To Vehicle,Alley,False,False,1813,18,43,7,14,1172971.0,1912586.0,2025,2025-04-07,41.915568723,-87.639945842,41.915568723,-87.639945842
13790827,JJ199881,2025-03-30,018Xx N Cleveland Ave,1320,Criminal Damage,To Vehicle,Alley,False,False,1813,18,43,7,14,1172639.0,1912593.0,2025,2025-04-07,41.91559529,-87.641165363,41.91559529,-87.641165363
13790653,JJ199861,2025-03-30,018Xx N Cleveland Ave,1320,Criminal Damage,To Vehicle,Alley,False,False,1813,18,43,7,14,1172639.0,1912587.0,2025,2025-04-07,41.915578826,-87.641165541,41.915578826,-87.641165541
13790826,JJ199887,2025-03-30,018Xx N Hudson Ave,1320,Criminal Damage,To Vehicle,Alley,False,False,1813,18,43,7,14,1172973.0,1912533.0,2025,2025-04-07,41.915423244,-87.639940068,41.915423244,-87.639940068
13790556,JJ199759,2025-03-30,039Xx W Wilcox St,2170,Narcotics,Possession Of Drug Equipment,Alley,True,False,1122,11,28,26,18,1150243.0,1899048.0,2025,2025-04-07,41.878892943,-87.723800197,41.878892943,-87.723800197
13790555,JJ199760,2025-03-30,109Xx S Avenue C,1320,Criminal Damage,To Vehicle,Street,False,False,432,4,10,52,14,1204458.0,1833134.0,2025,2025-04-07,41.696793384,-87.527006942,41.696793384,-87.527006942
13790586,JJ199769,2025-03-30,056Xx N St Louis Ave,0486,Battery,Domestic Battery Simple,Sidewalk,False,True,1711,17,39,13,08B,1152032.0,1937236.0,2025,2025-04-07,41.983648896,-87.716222029,41.983648896,-87.716222029
13790658,JJ199916,2025-03-30,046Xx W Palmer St,0910,Motor Vehicle Theft,Automobile,Street,False,False,2522,25,26,19,07,1144920.0,1914219.0,2025,2025-04-07,41.920625919,-87.742962116,41.920625919,-87.742962116
13790690,JJ199789,2025-03-30,011Xx N Western Ave,0610,Burglary,Forcible Entry,Small Retail Store,False,False,1212,12,1,24,05,1160207.0,1907331.0,2025,2025-04-07,41.901422196,-87.686985067,41.901422196,-87.686985067
13790565,JJ199773,2025-03-30,040Xx W Melrose St,1320,Criminal Damage,To Vehicle,Street,False,False,1731,17,30,16,14,1148881.0,1921304.0,2025,2025-04-07,41.939992035,-87.728224739,41.939992035,-87.728224739
13790687,JJ199801,2025-03-30,071Xx S Aberdeen St,0486,Battery,Domestic Battery Simple,Apartment,False,True,733,7,17,68,08B,1170220.0,1857372.0,2025,2025-04-07,41.764117123,-87.651662635,41.764117123,-87.651662635
13790616,JJ199786,2025-03-30,024Xx W Chicago Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,1221,12,36,24,06,1160005.0,1905256.0,2025,2025-04-07,41.895732399,-87.687784384,41.895732399,-87.687784384
13791493,JJ200880,2025-03-30,053Xx S Bishop St,0820,Theft,$500 And Under,Vehicle Non-Commercial,False,False,934,9,16,61,06,1167574.0,1869311.0,2025,2025-04-07,41.796936356,-87.661018732,41.796936356,-87.661018732
13790835,JJ200039,2025-03-30,081Xx S Ingleside Ave,0810,Theft,Over $500,Other (Specify),False,False,631,6,8,44,06,1183978.0,1851269.0,2025,2025-04-07,41.747059617,-87.60142699,41.747059617,-87.60142699
13790762,JJ199815,2025-03-30,005Xx E 41St St,1310,Criminal Damage,To Property,Residence - Yard (Front / Back),False,False,214,2,4,38,14,1180670.0,1877930.0,2025,2025-04-07,41.820296503,-87.612729547,41.820296503,-87.612729547
13790592,JJ199780,2025-03-30,051Xx W Diversey Ave,0810,Theft,Over $500,Department Store,False,False,2521,25,31,19,06,1141596.0,1918129.0,2025,2025-04-07,41.931417509,-87.755078443,41.931417509,-87.755078443
13793462,JJ203240,2025-03-30,046Xx W Harrison St,0820,Theft,$500 And Under,Other (Specify),False,False,1131,11,24,25,06,1145587.0,1896953.0,2025,2025-04-07,41.873233477,-87.740949419,41.873233477,-87.740949419
13790683,JJ199806,2025-03-30,033Xx W Van Buren St,0910,Motor Vehicle Theft,Automobile,Street,False,False,1134,11,28,27,07,1154003.0,1897824.0,2025,2025-04-07,41.875460052,-87.710026741,41.875460052,-87.710026741
13791832,JJ201187,2025-03-30,041Xx W Armitage Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Apartment,False,False,2525,25,35,20,11,1148289.0,1912962.0,2025,2025-04-07,41.917112279,-87.730616063,41.917112279,-87.730616063
13792449,JJ201964,2025-03-30,002Xx E 121St Pl,0630,Burglary,Attempt Forcible Entry,Cha Apartment,False,False,532,5,9,53,05,1180112.0,1824450.0,2025,2025-04-07,41.673554115,-87.616411124,41.673554115,-87.616411124
13790729,JJ199814,2025-03-30,014Xx S Canal St,0495,Battery,Aggravated Of A Senior Citizen,Other (Specify),False,False,124,1,25,28,04B,1173362.0,1893147.0,2025,2025-04-07,41.862218265,-87.639087164,41.862218265,-87.639087164
13792609,JJ202069,2025-03-30,0Xx S Central Ave,0820,Theft,$500 And Under,Apartment,False,False,1513,15,29,25,06,1139060.0,1899343.0,2025,2025-04-07,41.879913063,-87.764855438,41.879913063,-87.764855438
13791917,JJ200455,2025-03-30,054Xx S Albany Ave,0584,Stalking,Violation Of Stalking No Contact Order,Residence,False,False,923,9,14,63,26,1156642.0,1868232.0,2025,2025-04-07,41.794203057,-87.701136953,41.794203057,-87.701136953
13794404,JJ204286,2025-03-30,0Xx W Garfield Blvd,0710,Theft,Theft From Motor Vehicle,Street,False,False,225,2,20,40,06,1176840.0,1868414.0,2025,2025-04-07,41.794271009,-87.627066454,41.794271009,-87.627066454
13794714,JJ204662,2025-03-30,082Xx S Sangamon St,0820,Theft,$500 And Under,Residence,False,False,613,6,17,71,06,1171410.0,1850254.0,2025,2025-04-07,41.74455845,-87.647508977,41.74455845,-87.647508977
13790773,JJ199929,2025-03-30,013Xx S Kolin Ave,0420,Battery,Aggravated - Knife / Cutting Instrument,Residence,True,True,1011,10,24,29,04B,1147596.0,1893470.0,2025,2025-04-07,41.86363742,-87.733662657,41.86363742,-87.733662657
13790856,JJ200201,2025-03-30,032Xx N Kenmore Ave,1310,Criminal Damage,To Property,Residence,False,False,1924,19,44,6,14,1168707.0,1921712.0,2025,2025-04-07,41.940704456,-87.655346193,41.940704456,-87.655346193
13790768,JJ199795,2025-03-30,014Xx W Elmdale Ave,5002,Other Offense,Other Vehicle Offense,Street,False,False,2013,20,48,77,26,1165566.0,1939959.0,2025,2025-04-07,41.990842517,-87.66636839,41.990842517,-87.66636839
13790740,JJ199803,2025-03-30,078Xx S Emerald Ave,051A,Assault,Aggravated - Handgun,Street,False,False,621,6,17,71,04A,1172663.0,1852777.0,2025,2025-04-07,41.751454393,-87.64284365,41.751454393,-87.64284365
13790614,JJ199819,2025-03-30,038Xx S Princeton Ave,0486,Battery,Domestic Battery Simple,Apartment,True,True,915,9,3,34,08B,1174915.0,1879576.0,2025,2025-04-07,41.824943777,-87.633792146,41.824943777,-87.633792146
13790654,JJ199829,2025-03-30,0Xx W Erie St,0460,Battery,Simple,Sidewalk,True,False,1832,18,42,8,08B,1175650.0,1904763.0,2025,2025-04-07,41.894042187,-87.630339065,41.894042187,-87.630339065
13792085,JJ200744,2025-03-30,046Xx W Irving Park Rd,0860,Theft,Retail Theft,Department Store,False,False,1722,17,45,15,06,1144677.0,1926187.0,2025,2025-04-07,41.95347181,-87.743552438,41.95347181,-87.743552438
13790843,JJ200088,2025-03-30,117Xx S Wentworth Ave,1310,Criminal Damage,To Property,Residence,False,False,522,5,9,53,14,1177048.0,1827032.0,2025,2025-04-07,41.680708929,-87.627548182,41.680708929,-87.627548182
13790628,JJ199850,2025-03-30,023Xx W Marquette Rd,502P,Other Offense,False / Stolen / Altered Trp,Street,True,False,832,8,16,66,26,1161796.0,1860172.0,2025,2025-04-07,41.771979766,-87.682461074,41.771979766,-87.682461074
13790605,JJ199826,2025-03-30,086Xx S Cottage Grove Ave,0860,Theft,Retail Theft,Drug Store,False,False,632,6,6,44,06,1183071.0,1847869.0,2025,2025-04-07,41.737750767,-87.604855911,41.737750767,-87.604855911
13790689,JJ199827,2025-03-30,073Xx S Ashland Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,735,7,17,67,06,1166958.0,1855870.0,2025,2025-04-07,41.760065748,-87.663661519,41.760065748,-87.663661519
13792502,JJ201980,2025-03-30,015Xx N Campbell Ave,0530,Assault,Aggravated - Other Dangerous Weapon,Residence - Yard (Front / Back),False,False,1423,14,1,24,04A,1159460.0,1910168.0,2025,2025-04-07,41.909222563,-87.689650683,41.909222563,-87.689650683
13790597,JJ199835,2025-03-30,086Xx S Cottage Grove Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,632,6,6,44,06,1183071.0,1847869.0,2025,2025-04-07,41.737750767,-87.604855911,41.737750767,-87.604855911
13792554,JJ202126,2025-03-30,042Xx W Madison St,1310,Criminal Damage,To Property,Sidewalk,False,False,1115,11,28,26,14,1148227.0,1899678.0,2025,2025-04-07,41.880660786,-87.731186405,41.880660786,-87.731186405
13794097,JJ203927,2025-03-30,032Xx S Ridgeway Ave,0820,Theft,$500 And Under,Street,False,False,1031,10,22,30,06,1151887.0,1882891.0,2025,2025-04-07,41.834524023,-87.718188723,41.834524023,-87.718188723
13790649,JJ199843,2025-03-30,026Xx W 82Nd Pl,1310,Criminal Damage,To Property,Residence,False,True,835,8,18,70,14,1160300.0,1849834.0,2025,2025-04-07,41.74364168,-87.688229151,41.74364168,-87.688229151
13790803,JJ200084,2025-03-30,022Xx N Bissell St,1320,Criminal Damage,To Vehicle,Street,False,False,1812,18,43,7,14,1169585.0,1915164.0,2025,2025-04-07,41.922717337,-87.652310412,41.922717337,-87.652310412
13792632,JJ202128,2025-03-30,033Xx N Ashland Ave,1310,Criminal Damage,To Property,Sidewalk,False,False,1922,19,32,6,14,1165056.0,1922393.0,2025,2025-04-07,41.942651609,-87.668745463,41.942651609,-87.668745463
13790929,JJ200311,2025-03-30,099Xx S Charles St,1310,Criminal Damage,To Property,Residence,False,False,2213,22,19,72,14,1167766.0,1838722.0,2025,2025-04-07,41.712991846,-87.661191016,41.712991846,-87.661191016
13790765,JJ199840,2025-03-30,105Xx S Maryland Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,512,5,9,50,08B,1183774.0,1835238.0,2025,2025-04-07,41.703073446,-87.602673084,41.703073446,-87.602673084
13792125,JJ200746,2025-03-30,033Xx N Ashland Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,1922,19,32,6,06,1165066.0,1922064.0,2025,2025-04-07,41.941748603,-87.668718084,41.941748603,-87.668718084
13790744,JJ199880,2025-03-30,081Xx S Langley Ave,031A,Robbery,Armed - Handgun,Apartment,False,False,631,6,6,44,03,1182312.0,1851158.0,2025,2025-04-07,41.746793746,-87.607535029,41.746793746,-87.607535029
13790698,JJ199878,2025-03-30,069Xx S Sangamon St,0460,Battery,Simple,Residence - Porch / Hallway,False,False,733,7,16,68,08B,1171171.0,1858861.0,2025,2025-04-07,41.768182389,-87.64813352,41.768182389,-87.64813352
13790726,JJ199858,2025-03-30,056Xx S Calumet Ave,5002,Other Offense,Other Vehicle Offense,Street,False,False,231,2,20,40,26,1179448.0,1867613.0,2025,2025-04-07,41.792013797,-87.617527556,41.792013797,-87.617527556
13790742,JJ199904,2025-03-30,007Xx E 84Th Pl,1310,Criminal Damage,To Property,Apartment,False,False,632,6,6,44,14,1182719.0,1849011.0,2025,2025-04-07,41.740892712,-87.606110179,41.740892712,-87.606110179
13791460,JJ200872,2025-03-30,031Xx W Wabansia Ave,2820,Other Offense,Telephone Threat,Residence,False,True,1421,14,26,23,08A,1155302.0,1911134.0,2025,2025-04-07,41.911957958,-87.704899354,41.911957958,-87.704899354
13790720,JJ199874,2025-03-30,006Xx N Wells St,0860,Theft,Retail Theft,Small Retail Store,True,False,1831,18,42,8,06,1174613.0,1904888.0,2025,2025-04-07,41.894408446,-87.634143853,41.894408446,-87.634143853
13791406,JJ199954,2025-03-30,059Xx S Aberdeen St,0910,Motor Vehicle Theft,Automobile,Street,False,False,712,7,16,68,07,1169997.0,1865453.0,2025,2025-04-07,41.786297218,-87.652245409,41.786297218,-87.652245409
13791869,JJ201404,2025-03-30,034Xx N Bell Ave,1220,Deceptive Practice,Theft Of Lost / Mislaid Property,Residence,False,False,1921,19,32,5,11,1160758.0,1922779.0,2025,2025-04-07,41.943801169,-87.684531876,41.943801169,-87.684531876
13790789,JJ199963,2025-03-30,0Xx E Wacker Dr,0486,Battery,Domestic Battery Simple,Hotel / Motel,False,True,111,1,42,32,08B,1176971.0,1902537.0,2025,2025-04-07,41.887904127,-87.625554948,41.887904127,-87.625554948
13791982,JJ201146,2025-03-30,024Xx N Kimball Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1413,14,35,22,14,1153301.0,1915975.0,2025,2025-04-07,41.925282074,-87.712121654,41.925282074,-87.712121654
13790745,JJ199906,2025-03-30,013Xx E 53Rd St,0486,Battery,Domestic Battery Simple,Apartment,False,True,234,2,4,41,08B,1185998.0,1870393.0,2025,2025-04-07,41.799490167,-87.593422373,41.799490167,-87.593422373
13790717,JJ199920,2025-03-30,026Xx N Elston Ave,0860,Theft,Retail Theft,Small Retail Store,True,False,1432,14,32,22,06,1160867.0,1917657.0,2025,2025-04-07,41.929743818,-87.684273777,41.929743818,-87.684273777
13792583,JJ202171,2025-03-30,087Xx S Marquette Ave,0810,Theft,Over $500,Residence,False,False,423,4,7,46,06,1195770.0,1847614.0,2025,2025-04-07,41.736746636,-87.55833934,41.736746636,-87.55833934
